week,department,sub_department,sku,product,gt_price,gt_regular_price,cost,promo_flag,units,walmart_price,nofrills_price,dollarama_price
2024-07-29,Grocery,Cereal,SKU1003,Choco Crunch,13.74,13.74,9.72,0,70,13.04,13.95,12.73
2024-08-05,Grocery,Cereal,SKU1003,Choco Crunch,13.33,13.33,9.7,0,67,13.13,13.15,12.05
2024-08-12,Grocery,Cereal,SKU1003,Choco Crunch,10.39,13.63,9.71,1,215,13.55,13.42,12.74
2024-08-19,Grocery,Cereal,SKU1003,Choco Crunch,13.25,13.25,9.74,0,47,12.86,12.62,12.58
2024-08-26,Grocery,Cereal,SKU1003,Choco Crunch,12.78,12.78,9.73,0,101,13.06,12.36,12.04
2024-09-02,Grocery,Cereal,SKU1003,Choco Crunch,13.12,13.12,9.71,0,93,13.14,12.62,11.93
2024-09-09,Grocery,Cereal,SKU1003,Choco Crunch,13.15,13.15,9.77,0,159,12.54,12.78,12.27
2024-09-16,Grocery,Cereal,SKU1003,Choco Crunch,13.3,13.3,9.8,0,135,13.03,12.75,12.58
2024-09-23,Grocery,Cereal,SKU1003,Choco Crunch,13.08,13.08,9.77,0,227,12.75,12.67,11.69
2024-09-30,Grocery,Cereal,SKU1003,Choco Crunch,13.19,13.19,9.76,0,120,12.92,13.22,13.19
2024-10-07,Grocery,Cereal,SKU1003,Choco Crunch,12.82,12.82,9.81,0,193,12.39,12.91,12.24
2024-10-14,Grocery,Cereal,SKU1003,Choco Crunch,10.23,12.85,9.78,1,388,12.98,12.68,11.65
2024-10-21,Grocery,Cereal,SKU1003,Choco Crunch,13.15,13.15,9.82,0,213,13.23,12.49,12.43
2024-10-28,Grocery,Cereal,SKU1003,Choco Crunch,13.25,13.25,9.78,0,197,12.76,13.15,12.62
2024-11-04,Grocery,Cereal,SKU1003,Choco Crunch,12.26,12.26,9.86,0,181,13.04,13.28,12.32
2024-11-11,Grocery,Cereal,SKU1003,Choco Crunch,13.38,13.38,9.84,0,118,13.0,13.57,12.57
2024-11-18,Grocery,Cereal,SKU1003,Choco Crunch,12.99,12.99,9.86,0,255,13.02,13.42,12.79
2024-11-25,Grocery,Cereal,SKU1003,Choco Crunch,12.43,12.43,9.85,0,217,12.77,12.83,12.01
2024-12-02,Grocery,Cereal,SKU1003,Choco Crunch,13.49,13.49,9.86,0,192,13.67,13.39,12.94
2024-12-09,Grocery,Cereal,SKU1003,Choco Crunch,13.46,13.46,9.89,0,89,13.24,14.11,12.44
2024-12-16,Grocery,Cereal,SKU1003,Choco Crunch,13.62,13.62,9.84,0,56,12.2,13.81,12.62
2024-12-23,Grocery,Cereal,SKU1003,Choco Crunch,11.18,13.64,9.88,1,189,13.13,14.34,12.9
2024-12-30,Grocery,Cereal,SKU1003,Choco Crunch,14.21,14.21,9.9,0,200,13.12,13.59,12.69
2025-01-06,Grocery,Cereal,SKU1003,Choco Crunch,14.15,14.15,9.93,0,191,13.28,13.0,13.28
2025-01-13,Grocery,Cereal,SKU1003,Choco Crunch,14.14,14.14,9.89,0,214,13.75,14.74,13.62
2025-01-20,Grocery,Cereal,SKU1003,Choco Crunch,10.51,13.09,9.92,1,475,13.44,14.28,12.79
2025-01-27,Grocery,Cereal,SKU1003,Choco Crunch,13.99,13.99,9.94,0,138,13.23,13.81,13.61
2025-02-03,Grocery,Cereal,SKU1003,Choco Crunch,14.09,14.09,9.92,0,127,14.36,13.48,13.61
2025-02-10,Grocery,Cereal,SKU1003,Choco Crunch,14.02,14.02,9.95,0,150,13.75,14.5,13.49
2025-02-17,Grocery,Cereal,SKU1003,Choco Crunch,13.87,13.87,9.92,0,203,13.69,12.98,13.05
2025-02-24,Grocery,Cereal,SKU1003,Choco Crunch,13.66,13.66,9.95,0,106,13.72,13.91,13.73
2025-03-03,Grocery,Cereal,SKU1003,Choco Crunch,14.18,14.18,9.94,0,124,14.38,14.94,13.09
2025-03-10,Grocery,Cereal,SKU1003,Choco Crunch,11.0,14.42,9.98,1,307,13.95,13.78,13.05
2025-03-17,Grocery,Cereal,SKU1003,Choco Crunch,14.19,14.19,10.0,0,88,14.39,15.3,13.3
2025-03-24,Grocery,Cereal,SKU1003,Choco Crunch,14.68,14.68,9.96,0,50,13.75,14.07,13.57
2025-03-31,Grocery,Cereal,SKU1003,Choco Crunch,14.16,14.16,10.03,0,117,14.03,13.73,13.22
2025-04-07,Grocery,Cereal,SKU1003,Choco Crunch,14.07,14.07,9.97,0,188,13.86,14.33,13.72
2025-04-14,Grocery,Cereal,SKU1003,Choco Crunch,11.99,14.39,10.02,1,233,14.89,13.87,13.63
2025-04-21,Grocery,Cereal,SKU1003,Choco Crunch,14.22,14.22,10.01,0,157,14.23,14.27,13.91
2025-04-28,Grocery,Cereal,SKU1003,Choco Crunch,14.46,14.46,10.05,0,43,13.07,13.92,13.97
2025-05-05,Grocery,Cereal,SKU1003,Choco Crunch,12.77,14.15,10.05,1,359,14.6,14.24,13.77
2025-05-12,Grocery,Cereal,SKU1003,Choco Crunch,13.75,13.75,10.09,0,78,13.95,14.7,13.62
2025-05-19,Grocery,Cereal,SKU1003,Choco Crunch,14.36,14.36,10.08,0,72,13.32,15.05,13.81
2025-05-26,Grocery,Cereal,SKU1003,Choco Crunch,14.49,14.49,10.04,0,134,14.01,14.11,13.26
2025-06-02,Grocery,Cereal,SKU1003,Choco Crunch,12.32,13.76,10.12,1,151,13.67,13.5,13.27
2025-06-09,Grocery,Cereal,SKU1003,Choco Crunch,14.2,14.2,10.05,0,82,13.76,13.76,12.36
2025-06-16,Grocery,Cereal,SKU1003,Choco Crunch,14.16,14.16,10.08,0,124,13.57,13.58,13.42
2025-06-23,Grocery,Cereal,SKU1003,Choco Crunch,14.35,14.35,10.1,0,144,13.86,14.75,13.37
2025-06-30,Grocery,Cereal,SKU1003,Choco Crunch,14.04,14.04,10.12,0,203,14.02,14.21,12.54
2025-07-07,Grocery,Cereal,SKU1003,Choco Crunch,13.2,13.2,10.13,0,239,13.72,13.41,12.87
2025-07-14,Grocery,Cereal,SKU1003,Choco Crunch,13.9,13.9,10.15,0,111,13.85,13.6,12.02
2025-07-21,Grocery,Cereal,SKU1003,Choco Crunch,13.9,13.9,10.1,0,152,13.04,13.13,12.78
2025-07-28,Grocery,Cereal,SKU1003,Choco Crunch,13.75,13.75,10.18,0,109,12.47,13.09,12.68
2025-08-04,Grocery,Cereal,SKU1003,Choco Crunch,13.54,13.54,10.14,0,86,13.0,12.83,12.33
2025-08-11,Grocery,Cereal,SKU1003,Choco Crunch,11.45,13.43,10.17,1,319,12.82,12.98,12.77
2025-08-18,Grocery,Cereal,SKU1003,Choco Crunch,13.25,13.25,10.16,0,195,12.64,12.77,13.07
2025-08-25,Grocery,Cereal,SKU1003,Choco Crunch,13.29,13.29,10.18,0,150,12.28,13.68,12.17
2025-09-01,Grocery,Cereal,SKU1003,Choco Crunch,12.69,12.69,10.19,0,135,12.41,12.66,12.14
2025-09-08,Grocery,Cereal,SKU1003,Choco Crunch,13.18,13.18,10.19,0,164,12.77,13.44,13.08
2025-09-15,Grocery,Cereal,SKU1003,Choco Crunch,13.0,13.0,10.19,0,73,12.1,13.11,12.76
2025-09-22,Grocery,Cereal,SKU1003,Choco Crunch,12.72,12.72,10.21,0,233,12.7,13.43,11.52
2025-09-29,Grocery,Cereal,SKU1003,Choco Crunch,12.83,12.83,10.2,0,63,12.99,12.98,12.43
2025-10-06,Grocery,Cereal,SKU1003,Choco Crunch,13.13,13.13,10.23,0,48,12.72,13.07,11.15
2025-10-13,Grocery,Cereal,SKU1003,Choco Crunch,13.09,13.09,10.22,0,162,12.73,12.95,12.31
2025-10-20,Grocery,Cereal,SKU1003,Choco Crunch,12.81,12.81,10.28,0,58,12.86,12.69,12.12
2025-10-27,Grocery,Cereal,SKU1003,Choco Crunch,13.22,13.22,10.25,0,254,13.75,13.01,12.52
2025-11-03,Grocery,Cereal,SKU1003,Choco Crunch,13.32,13.32,10.28,0,58,13.05,12.6,11.58
2025-11-10,Grocery,Cereal,SKU1003,Choco Crunch,12.97,12.97,10.29,0,150,12.71,13.43,12.44
2025-11-17,Grocery,Cereal,SKU1003,Choco Crunch,12.74,12.74,10.3,0,98,13.2,13.38,12.1
2025-11-24,Grocery,Cereal,SKU1003,Choco Crunch,13.73,13.73,10.28,0,165,13.91,13.67,12.97
2025-12-01,Grocery,Cereal,SKU1003,Choco Crunch,13.05,13.05,10.29,0,154,13.28,13.0,12.71
2025-12-08,Grocery,Cereal,SKU1003,Choco Crunch,13.07,13.07,10.33,0,226,13.0,13.1,12.41
2025-12-15,Grocery,Cereal,SKU1003,Choco Crunch,13.59,13.59,10.3,0,116,13.83,13.8,13.07
2025-12-22,Grocery,Cereal,SKU1003,Choco Crunch,14.04,14.04,10.33,0,72,12.9,13.08,12.8
2024-01-01,Grocery,Cereal,SKU1004,Bran Bites,5.97,5.97,3.6,0,70,5.76,5.72,5.26
2024-01-08,Grocery,Cereal,SKU1004,Bran Bites,6.24,6.24,3.58,0,205,5.71,5.96,5.64
2024-01-15,Grocery,Cereal,SKU1004,Bran Bites,6.04,6.04,3.6,0,242,6.11,5.81,5.78
2024-01-22,Grocery,Cereal,SKU1004,Bran Bites,5.93,5.93,3.6,0,167,6.09,6.05,5.78
2024-01-29,Grocery,Cereal,SKU1004,Bran Bites,6.02,6.02,3.62,0,37,5.84,6.19,5.88
2024-02-05,Grocery,Cereal,SKU1004,Bran Bites,5.97,5.97,3.6,0,149,5.79,5.74,5.82
2024-02-12,Grocery,Cereal,SKU1004,Bran Bites,5.99,5.99,3.6,0,46,5.96,6.11,5.37
2024-02-19,Grocery,Cereal,SKU1004,Bran Bites,6.06,6.06,3.62,0,263,5.8,5.81,5.73
2024-02-26,Grocery,Cereal,SKU1004,Bran Bites,5.99,5.99,3.62,0,38,6.01,6.0,5.6
2024-03-04,Grocery,Cereal,SKU1004,Bran Bites,6.27,6.27,3.62,0,94,5.91,5.97,5.56
2024-03-11,Grocery,Cereal,SKU1004,Bran Bites,6.15,6.15,3.63,0,222,6.21,5.98,5.7
2024-03-18,Grocery,Cereal,SKU1004,Bran Bites,6.2,6.2,3.64,0,47,6.38,6.09,5.37
2024-03-25,Grocery,Cereal,SKU1004,Bran Bites,6.03,6.03,3.64,0,156,5.86,6.09,5.51
2024-04-01,Grocery,Cereal,SKU1004,Bran Bites,6.3,6.3,3.63,0,94,5.97,5.95,5.94
2024-04-08,Grocery,Cereal,SKU1004,Bran Bites,6.3,6.3,3.64,0,239,5.94,5.94,6.08
2024-04-15,Grocery,Cereal,SKU1004,Bran Bites,5.98,5.98,3.64,0,205,6.08,6.2,5.97
2024-04-22,Grocery,Cereal,SKU1004,Bran Bites,6.36,6.36,3.64,0,172,6.1,6.08,5.79
2024-04-29,Grocery,Cereal,SKU1004,Bran Bites,5.68,6.39,3.65,1,196,5.73,6.34,5.65
2024-05-06,Grocery,Cereal,SKU1004,Bran Bites,5.97,5.97,3.65,0,62,5.98,5.84,5.66
2024-05-13,Grocery,Cereal,SKU1004,Bran Bites,6.2,6.2,3.66,0,115,5.66,5.87,5.69
2024-05-20,Grocery,Cereal,SKU1004,Bran Bites,5.81,5.81,3.66,0,49,6.26,5.81,5.46
2024-05-27,Grocery,Cereal,SKU1004,Bran Bites,5.89,5.89,3.67,0,88,6.17,5.61,5.54
2024-06-03,Grocery,Cereal,SKU1004,Bran Bites,6.2,6.2,3.66,0,168,5.9,5.94,5.74
2024-06-10,Grocery,Cereal,SKU1004,Bran Bites,5.46,6.03,3.67,1,117,5.64,5.44,5.29
2024-06-17,Grocery,Cereal,SKU1004,Bran Bites,5.78,5.78,3.66,0,155,5.44,5.59,5.5
2024-06-24,Grocery,Cereal,SKU1004,Bran Bites,5.76,5.76,3.67,0,75,5.68,5.69,5.28
2024-07-01,Grocery,Cereal,SKU1004,Bran Bites,6.03,6.03,3.68,0,79,5.74,5.95,5.66
2024-07-08,Grocery,Cereal,SKU1004,Bran Bites,5.87,5.87,3.68,0,203,5.73,5.67,5.5
2024-07-15,Grocery,Cereal,SKU1004,Bran Bites,5.73,5.73,3.7,0,56,5.61,5.59,5.36
2024-07-22,Grocery,Cereal,SKU1004,Bran Bites,4.6,5.62,3.68,1,103,5.33,5.79,5.59
2024-07-29,Grocery,Cereal,SKU1004,Bran Bites,5.85,5.85,3.68,0,71,5.69,5.62,5.34
2024-08-05,Grocery,Cereal,SKU1004,Bran Bites,5.88,5.88,3.7,0,183,5.44,5.77,5.2
2024-08-12,Grocery,Cereal,SKU1004,Bran Bites,4.76,5.7,3.7,1,150,5.3,5.44,5.38
2024-08-19,Grocery,Cereal,SKU1004,Bran Bites,5.8,5.8,3.71,0,69,5.64,5.86,5.65
2024-08-26,Grocery,Cereal,SKU1004,Bran Bites,5.08,5.69,3.71,1,339,5.29,5.61,5.3
2024-09-02,Grocery,Cereal,SKU1004,Bran Bites,5.02,5.57,3.7,1,184,5.52,5.62,5.12
2024-09-09,Grocery,Cereal,SKU1004,Bran Bites,5.54,5.54,3.71,0,112,5.79,5.48,5.74
2024-09-16,Grocery,Cereal,SKU1004,Bran Bites,5.47,5.47,3.71,0,145,5.75,5.55,5.28
2024-09-23,Grocery,Cereal,SKU1004,Bran Bites,5.6,5.6,3.72,0,104,5.45,5.3,5.15
2024-09-30,Grocery,Cereal,SKU1004,Bran Bites,5.46,5.46,3.72,0,232,5.33,5.43,5.1
2024-10-07,Grocery,Cereal,SKU1004,Bran Bites,4.42,5.64,3.71,1,187,5.16,5.66,5.26
2024-10-14,Grocery,Cereal,SKU1004,Bran Bites,5.53,5.53,3.72,0,82,5.23,5.35,5.12
2024-10-21,Grocery,Cereal,SKU1004,Bran Bites,5.64,5.64,3.73,0,211,5.53,5.78,5.1
2024-10-28,Grocery,Cereal,SKU1004,Bran Bites,5.66,5.66,3.74,0,82,5.68,5.62,5.21
2024-11-04,Grocery,Cereal,SKU1004,Bran Bites,5.7,5.7,3.74,0,141,5.65,5.41,5.48
2024-11-11,Grocery,Cereal,SKU1004,Bran Bites,5.78,5.78,3.73,0,101,5.65,5.41,5.09
2024-11-18,Grocery,Cereal,SKU1004,Bran Bites,4.49,5.89,3.74,1,284,5.71,5.41,5.3
2024-11-25,Grocery,Cereal,SKU1004,Bran Bites,5.55,5.55,3.75,0,143,5.69,5.4,5.5
2024-12-02,Grocery,Cereal,SKU1004,Bran Bites,5.94,5.94,3.74,0,215,5.46,5.9,5.49
2024-12-09,Grocery,Cereal,SKU1004,Bran Bites,5.6,5.6,3.74,0,143,5.42,5.86,5.16
2024-12-16,Grocery,Cereal,SKU1004,Bran Bites,5.85,5.85,3.76,0,191,5.84,5.34,5.52
2024-12-23,Grocery,Cereal,SKU1004,Bran Bites,5.46,5.46,3.76,0,151,5.26,5.45,5.52
2024-12-30,Grocery,Cereal,SKU1004,Bran Bites,5.75,5.75,3.76,0,204,6.02,5.72,5.73
2025-01-06,Grocery,Cereal,SKU1004,Bran Bites,5.86,5.86,3.76,0,107,5.58,5.82,5.34
2025-01-13,Grocery,Cereal,SKU1004,Bran Bites,6.41,6.41,3.77,0,84,6.29,6.14,5.85
2025-01-20,Grocery,Cereal,SKU1004,Bran Bites,5.99,5.99,3.78,0,47,5.76,6.03,5.58
2025-01-27,Grocery,Cereal,SKU1004,Bran Bites,4.75,6.11,3.78,1,460,6.11,5.73,5.67
2025-02-03,Grocery,Cereal,SKU1004,Bran Bites,5.86,5.86,3.78,0,132,5.92,6.03,5.72
2025-02-10,Grocery,Cereal,SKU1004,Bran Bites,6.09,6.09,3.79,0,110,5.69,5.65,5.58
2025-02-17,Grocery,Cereal,SKU1004,Bran Bites,6.06,6.06,3.79,0,159,5.97,6.09,5.53
2025-02-24,Grocery,Cereal,SKU1004,Bran Bites,5.05,6.17,3.79,1,112,5.91,5.99,5.59
2025-03-03,Grocery,Cereal,SKU1004,Bran Bites,6.11,6.11,3.78,0,188,5.98,5.98,5.79
2025-03-10,Grocery,Cereal,SKU1004,Bran Bites,5.93,5.93,3.8,0,207,5.82,6.1,5.63
2025-03-17,Grocery,Cereal,SKU1004,Bran Bites,6.09,6.09,3.79,0,120,6.02,6.17,5.78
2025-03-24,Grocery,Cereal,SKU1004,Bran Bites,6.04,6.04,3.79,0,267,5.83,6.19,5.89
2025-03-31,Grocery,Cereal,SKU1004,Bran Bites,6.0,6.0,3.82,0,84,5.9,6.29,5.5
2025-04-07,Grocery,Cereal,SKU1004,Bran Bites,6.16,6.16,3.8,0,182,6.02,5.68,5.41
2025-04-14,Grocery,Cereal,SKU1004,Bran Bites,6.09,6.09,3.8,0,160,6.01,6.27,5.74
2025-04-21,Grocery,Cereal,SKU1004,Bran Bites,5.92,5.92,3.81,0,221,6.09,6.4,5.89
2025-04-28,Grocery,Cereal,SKU1004,Bran Bites,6.39,6.39,3.82,0,135,5.91,6.11,5.73
2025-05-05,Grocery,Cereal,SKU1004,Bran Bites,5.11,6.08,3.82,1,346,5.96,6.01,5.96
2025-05-12,Grocery,Cereal,SKU1004,Bran Bites,6.1,6.1,3.82,0,80,5.85,6.11,5.59
2025-05-19,Grocery,Cereal,SKU1004,Bran Bites,5.84,5.84,3.83,0,123,6.03,6.38,5.95
2025-05-26,Grocery,Cereal,SKU1004,Bran Bites,5.82,5.82,3.84,0,171,6.06,5.78,5.82
2025-06-02,Grocery,Cereal,SKU1004,Bran Bites,6.21,6.21,3.83,0,180,6.13,6.25,5.87
2025-06-09,Grocery,Cereal,SKU1004,Bran Bites,6.19,6.19,3.84,0,55,5.73,5.91,5.7
2025-06-16,Grocery,Cereal,SKU1004,Bran Bites,5.71,5.71,3.85,0,200,5.69,6.03,5.61
2025-06-23,Grocery,Cereal,SKU1004,Bran Bites,5.74,5.74,3.84,0,122,5.52,5.85,5.22
2025-06-30,Grocery,Cereal,SKU1004,Bran Bites,5.98,5.98,3.83,0,73,5.86,6.03,5.48
2025-07-07,Grocery,Cereal,SKU1004,Bran Bites,5.97,5.97,3.86,0,63,5.44,5.46,5.42
2025-07-14,Grocery,Cereal,SKU1004,Bran Bites,5.58,5.58,3.85,0,247,5.72,5.56,5.48
2025-07-21,Grocery,Cereal,SKU1004,Bran Bites,5.64,5.64,3.85,0,59,5.5,5.94,5.56
2025-07-28,Grocery,Cereal,SKU1004,Bran Bites,5.86,5.86,3.85,0,53,5.86,5.71,5.42
2025-08-04,Grocery,Cereal,SKU1004,Bran Bites,5.82,5.82,3.87,0,78,5.6,5.92,5.68
2025-08-11,Grocery,Cereal,SKU1004,Bran Bites,5.56,5.56,3.87,0,175,5.73,5.71,5.33
2025-08-18,Grocery,Cereal,SKU1004,Bran Bites,5.7,5.7,3.86,0,98,5.9,5.62,5.31
2025-08-25,Grocery,Cereal,SKU1004,Bran Bites,4.48,5.63,3.87,1,234,5.46,5.75,5.55
2025-09-01,Grocery,Cereal,SKU1004,Bran Bites,5.83,5.83,3.88,0,144,5.71,6.02,5.09
2025-09-08,Grocery,Cereal,SKU1004,Bran Bites,4.68,5.52,3.88,1,154,5.47,5.64,5.12
2025-09-15,Grocery,Cereal,SKU1004,Bran Bites,5.6,5.6,3.87,0,236,5.34,5.57,5.19
2025-09-22,Grocery,Cereal,SKU1004,Bran Bites,5.65,5.65,3.89,0,143,5.48,5.37,5.45
2025-09-29,Grocery,Cereal,SKU1004,Bran Bites,5.59,5.59,3.88,0,201,5.24,5.47,5.46
2025-10-06,Grocery,Cereal,SKU1004,Bran Bites,5.56,5.56,3.89,0,210,5.45,5.3,5.51
2025-10-13,Grocery,Cereal,SKU1004,Bran Bites,5.54,5.54,3.89,0,104,5.58,5.62,5.29
2025-10-20,Grocery,Cereal,SKU1004,Bran Bites,5.39,5.39,3.89,0,107,5.39,5.57,5.21
2025-10-27,Grocery,Cereal,SKU1004,Bran Bites,5.42,5.42,3.89,0,56,5.55,5.61,4.92
2025-11-03,Grocery,Cereal,SKU1004,Bran Bites,5.57,5.57,3.91,0,233,5.4,5.65,5.3
2025-11-10,Grocery,Cereal,SKU1004,Bran Bites,4.21,5.41,3.9,1,171,5.75,5.7,5.28
2025-11-17,Grocery,Cereal,SKU1004,Bran Bites,5.68,5.68,3.91,0,38,5.44,5.7,5.27
2025-11-24,Grocery,Cereal,SKU1004,Bran Bites,5.78,5.78,3.91,0,76,5.56,5.6,5.44
2025-12-01,Grocery,Cereal,SKU1004,Bran Bites,5.65,5.65,3.92,0,143,5.6,5.66,5.35
2025-12-08,Grocery,Cereal,SKU1004,Bran Bites,5.79,5.79,3.92,0,236,5.69,5.82,5.47
2025-12-15,Grocery,Cereal,SKU1004,Bran Bites,5.74,5.74,3.91,0,251,5.62,5.67,5.74
2025-12-22,Grocery,Cereal,SKU1004,Bran Bites,5.91,5.91,3.94,0,50,6.18,5.69,5.17
2024-01-01,Grocery,Dairy,SKU1005,2% Milk 2L,6.7,6.7,4.88,0,96,6.76,6.61,6.61
2024-01-08,Grocery,Dairy,SKU1005,2% Milk 2L,7.02,7.02,4.87,0,119,7.0,7.02,6.57
2024-01-15,Grocery,Dairy,SKU1005,2% Milk 2L,7.1,7.1,4.86,0,128,7.12,6.76,6.42
2024-01-22,Grocery,Dairy,SKU1005,2% Milk 2L,5.21,6.87,4.88,1,281,7.06,7.22,6.25
2024-01-29,Grocery,Dairy,SKU1005,2% Milk 2L,6.92,6.92,4.89,0,84,7.17,6.77,6.69
2024-02-05,Grocery,Dairy,SKU1005,2% Milk 2L,6.75,6.75,4.89,0,66,6.94,7.12,6.91
2024-02-12,Grocery,Dairy,SKU1005,2% Milk 2L,7.18,7.18,4.89,0,160,6.81,6.83,6.54
2024-02-19,Grocery,Dairy,SKU1005,2% Milk 2L,7.12,7.12,4.9,0,166,7.21,7.34,6.71
2024-02-26,Grocery,Dairy,SKU1005,2% Milk 2L,7.13,7.13,4.92,0,167,6.77,6.88,7.19
2024-03-04,Grocery,Dairy,SKU1005,2% Milk 2L,5.94,7.11,4.91,1,196,6.91,7.01,6.4
2024-03-11,Grocery,Dairy,SKU1005,2% Milk 2L,7.1,7.1,4.91,0,210,7.25,6.96,6.9
2024-03-18,Grocery,Dairy,SKU1005,2% Milk 2L,6.99,6.99,4.91,0,56,7.02,7.0,6.82
2024-03-25,Grocery,Dairy,SKU1005,2% Milk 2L,7.29,7.29,4.91,0,93,7.15,7.49,6.84
2024-04-01,Grocery,Dairy,SKU1005,2% Milk 2L,7.02,7.02,4.92,0,71,7.15,6.89,6.84
2024-04-08,Grocery,Dairy,SKU1005,2% Milk 2L,7.17,7.17,4.92,0,145,6.92,7.17,6.58
2024-04-15,Grocery,Dairy,SKU1005,2% Milk 2L,7.03,7.03,4.93,0,112,6.85,7.29,6.45
2024-04-22,Grocery,Dairy,SKU1005,2% Milk 2L,7.58,7.58,4.93,0,160,6.75,7.1,6.44
2024-04-29,Grocery,Dairy,SKU1005,2% Milk 2L,6.8,6.8,4.94,0,167,7.49,6.94,6.41
2024-05-06,Grocery,Dairy,SKU1005,2% Milk 2L,7.31,7.31,4.96,0,58,7.14,7.08,6.54
2024-05-13,Grocery,Dairy,SKU1005,2% Milk 2L,7.25,7.25,4.96,0,172,6.89,6.9,6.93
2024-05-20,Grocery,Dairy,SKU1005,2% Milk 2L,6.95,6.95,4.96,0,118,6.87,7.23,6.6
2024-05-27,Grocery,Dairy,SKU1005,2% Milk 2L,7.11,7.11,4.98,0,84,7.25,6.62,6.67
2024-06-03,Grocery,Dairy,SKU1005,2% Milk 2L,7.25,7.25,4.96,0,222,7.18,6.61,6.52
2024-06-10,Grocery,Dairy,SKU1005,2% Milk 2L,6.93,6.93,4.96,0,144,6.83,6.95,6.47
2024-06-17,Grocery,Dairy,SKU1005,2% Milk 2L,6.91,6.91,4.97,0,115,6.78,7.15,6.32
2024-06-24,Grocery,Dairy,SKU1005,2% Milk 2L,6.96,6.96,4.97,0,101,6.88,6.93,6.36
2024-07-01,Grocery,Dairy,SKU1005,2% Milk 2L,6.1,6.85,4.99,1,352,6.87,6.66,6.47
2024-07-08,Grocery,Dairy,SKU1005,2% Milk 2L,7.26,7.26,4.98,0,100,6.86,7.07,6.59
2024-07-15,Grocery,Dairy,SKU1005,2% Milk 2L,6.87,6.87,4.99,0,140,6.88,6.79,6.43
2024-07-22,Grocery,Dairy,SKU1005,2% Milk 2L,6.71,6.71,4.98,0,103,6.47,6.6,6.3
2024-07-29,Grocery,Dairy,SKU1005,2% Milk 2L,6.45,6.45,5.01,0,158,6.6,6.51,6.25
2024-08-05,Grocery,Dairy,SKU1005,2% Milk 2L,6.57,6.57,5.0,0,163,6.9,6.52,6.06
2024-08-12,Grocery,Dairy,SKU1005,2% Milk 2L,6.58,6.58,5.02,0,78,6.45,6.51,6.1
2024-08-19,Grocery,Dairy,SKU1005,2% Milk 2L,6.68,6.68,5.01,0,201,6.57,6.6,6.36
2024-08-26,Grocery,Dairy,SKU1005,2% Milk 2L,6.5,6.5,5.02,0,79,6.35,6.58,6.3
2024-09-02,Grocery,Dairy,SKU1005,2% Milk 2L,6.49,6.49,5.02,0,212,6.43,6.81,5.96
2024-09-09,Grocery,Dairy,SKU1005,2% Milk 2L,6.69,6.69,5.02,0,154,6.59,6.5,6.09
2024-09-16,Grocery,Dairy,SKU1005,2% Milk 2L,6.39,6.39,5.01,0,180,6.86,6.49,6.0
2024-09-23,Grocery,Dairy,SKU1005,2% Milk 2L,6.46,6.46,5.03,0,189,6.39,6.61,6.2
2024-09-30,Grocery,Dairy,SKU1005,2% Milk 2L,6.62,6.62,5.04,0,180,6.7,6.48,6.26
2024-10-07,Grocery,Dairy,SKU1005,2% Milk 2L,4.87,6.46,5.05,1,134,6.6,6.34,6.01
2024-10-14,Grocery,Dairy,SKU1005,2% Milk 2L,6.68,6.68,5.05,0,100,6.35,6.44,5.96
2024-10-21,Grocery,Dairy,SKU1005,2% Milk 2L,6.58,6.58,5.09,0,191,6.68,6.52,5.95
2024-10-28,Grocery,Dairy,SKU1005,2% Milk 2L,6.63,6.63,5.05,0,87,6.15,6.6,6.65
2024-11-04,Grocery,Dairy,SKU1005,2% Milk 2L,6.18,6.75,5.05,1,326,6.31,6.4,6.25
2024-11-11,Grocery,Dairy,SKU1005,2% Milk 2L,6.62,6.62,5.07,0,231,6.58,6.75,6.12
2024-11-18,Grocery,Dairy,SKU1005,2% Milk 2L,6.79,6.79,5.05,0,100,6.45,6.45,6.22
2024-11-25,Grocery,Dairy,SKU1005,2% Milk 2L,6.63,6.63,5.07,0,96,6.17,6.98,6.18
2024-12-02,Grocery,Dairy,SKU1005,2% Milk 2L,6.93,6.93,5.08,0,131,6.79,6.81,6.15
2024-12-09,Grocery,Dairy,SKU1005,2% Milk 2L,7.06,7.06,5.08,0,59,6.48,6.3,6.48
2024-12-16,Grocery,Dairy,SKU1005,2% Milk 2L,6.83,6.83,5.09,0,187,6.55,6.69,6.41
2024-12-23,Grocery,Dairy,SKU1005,2% Milk 2L,7.02,7.02,5.08,0,84,7.16,6.79,6.87
2024-12-30,Grocery,Dairy,SKU1005,2% Milk 2L,6.9,6.9,5.09,0,152,7.0,6.54,6.52
2025-01-06,Grocery,Dairy,SKU1005,2% Milk 2L,6.86,6.86,5.09,0,215,6.68,6.75,6.35
2025-01-13,Grocery,Dairy,SKU1005,2% Milk 2L,5.63,6.96,5.1,1,451,6.9,7.02,6.73
2025-01-20,Grocery,Dairy,SKU1005,2% Milk 2L,7.35,7.35,5.11,0,252,7.2,6.69,6.94
2025-01-27,Grocery,Dairy,SKU1005,2% Milk 2L,6.8,6.8,5.13,0,133,6.96,6.71,6.4
2025-02-03,Grocery,Dairy,SKU1005,2% Milk 2L,5.86,7.05,5.11,1,157,7.04,7.42,6.76
2025-02-10,Grocery,Dairy,SKU1005,2% Milk 2L,7.43,7.43,5.12,0,189,7.21,7.01,6.66
